Notebook Acer Core i5- 10210U 8GB 512GB SSD Tela Full HD 15.6” Windows 11 Aspire 5 A515-54-58Z4 ; R$ 4.093,95 ;  Data: 14/10/2022 
Notebook Dell Alienware x17 R2 AW17-X17R2-M20S 17.3" FHD 12ª ger Intel Core i7 16GB 1TB SSD RTX 3080Ti Win ; R$ 28.799,10 ;  Data: 14/10/2022 
Notebook Samsung Book NP550XDZ-KV6BR, Tela de 15.6", Intel Core i3-1115G4, Linux, SSD 256GB, 4GB RAM, Cinza Chumbo ; R$ 3.099,00 ;  Data: 14/10/2022 
Notebook Acer Aspire 5 A515 Intel Core I5-10210u Memoria 12gb Ssd 256gb Tela 15.6'' Full Hd Windows 11 Pro ; R$ 4.319,46 ;  Data: 14/10/2022 
Notebook Samsung Book NP550XDA-KS3BR Intel Core i7 - 8GB 1TB 15,6” Full HD LED Windows 10 ; R$ 4.799,99 ;  Data: 14/10/2022 
Notebook VAIO FE14 Intel Core i5-1235U Windows 11 Home 8GB 256GB SSD Full HD - Cinza Grafite ; R$ 3.569,15 ;  Data: 14/10/2022 
Notebook Dell Vostro V15-3510-M40T 15.6" Full HD 11ª Geração Intel Core i7 8GB 256GB SSD Windows 11 Cinza Chumbo ; R$ 5.318,10 ;  Data: 14/10/2022 
Notebook ASUS X515EA-EJ1668W Intel Core i3 1115G4 8GB 256GB SSD W11 15,6" Full HD LED Backlit Cinza ; R$ 3.443,18 ;  Data: 14/10/2022 
Notebook Samsung Book 15.6" Full HD, Celeron 6305, 4GB RAM, 500GB HDD, Linux, NP550XDZ-KP4BR, Cinza ; R$ 2.199,90 ;  Data: 14/10/2022 
Notebook lenovo ideapad 3i cel 4gb 128ssd lnx ; R$ 3.948,00 ;  Data: 14/10/2022 
Notebook Samsung Galaxy Book GO Snadragon 7c Octa-core 4GB 128GB SSD Windows 11 ; R$ 2.356,13 ;  Data: 14/10/2022 
Notebook Lenovo Ultrafino Ideapad 3 15IML05, Intel Core I5-10210U, 15,6", 8GB, 256GB SSD ; R$ 4.558,03 ;  Data: 14/10/2022 
Notebook Galaxy Book Samsung GO SDragon 4GB 128GB UFS Windows 10 ; R$ 2.365,83 ;  Data: 14/10/2022 
Notebook Acer Aspire 5 15.6'' AMD Ryzen 3 4GB 128GB SSD w10 ; R$ 3.999,00 ;  Data: 14/10/2022 
Notebook Dell Vostro V15-3510-U25T 15.6" Full HD 11ª Geração Intel Core i3 8GB 256GB SSD Linux Cinza Chumbo ; R$ 3.675,55 ;  Data: 14/10/2022 
Notebook Samsung Book Intel Celeron 4GB 500GB - 15,6” Full HD Windows 11 NP550XDA-KP1BR ; R$ 2.469,99 ;  Data: 14/10/2022 
Notebook Lenovo ThinkPad E14 i7-1165G7 16GB 512GB SSD Windows 11 Pro 20TB0029BO Preto ; R$ 7.999,00 ;  Data: 14/10/2022 
Notebook Dell Vostro V16-7620-P20P 16" Full HD+ 12ª Geração Intel Core i7 16GB 512GB SSD Windows 11 Pro Preto ; R$ 8.828,10 ;  Data: 14/10/2022 
Notebook Gamer Dell G15-a0506-PS10P 15.6" FHD AMD Ryzen 5 6600H 8GB 256GB SSD NVIDIA RTX 3050 Win 11 Premium Support ; R$ 6.533,10 ;  Data: 14/10/2022 
Notebook VAIO FE15 Intel Core i7-1255U Windows 11 Home 8GB 512GB SSD Full HD - Cinza Grafite ; R$ 4.716,65 ;  Data: 14/10/2022 
Notebook Samsung Book Intel Core i3 4GB - 256GB SSD 15,6” Full HD Windows 11 NP550XDA-KV3BR ; R$ 3.749,99 ;  Data: 14/10/2022 
Notebook Positivo Motion Q464C Tela 14 1t Quad Core ; R$ 2.000,00 ;  Data: 14/10/2022 
Notebook acer a515-54-57cs i5-10210u 8gb 256ssd 15,6 fhd windows 10 ; R$ 4.999,00 ;  Data: 14/10/2022 
Notebook Dell Inspiron 15 i1101-M20SF 15.6” FHD Touch 11ª geração Intel Core i5 8GB 256GB SSD Win 11 Microsoft 365 ; R$ 4.949,10 ;  Data: 14/10/2022 
Notebook Gamer Dell G15-a0506-M30P 15.6" FHD AMD Ryzen 5 6600H 16GB 512GB SSD NVIDIA RTX 3050 Windows 11 ; R$ 7.424,10 ;  Data: 14/10/2022 
Notebook Motion Plus Red Intel Atom 4gb 64gb SSD Q464C Positivo ; R$ 1.359,99 ;  Data: 14/10/2022 
Notebook Lenovo V15 G2 i5-1135G7 16GB 256SSD W11P 82ME000QBR ; R$ 9.495,82 ;  Data: 14/10/2022 
Notebook Acer A315-34-C6ZS Celeron N4000 4GB 1TB 15.6" Endless ; R$ 2.909,03 ;  Data: 14/10/2022 
Notebook Acer Aspire 5 A514-54-54LT Intel Core i5 11ª Gen Windows 10 Home 8GB 256GB SSD 14' Full HD ; R$ 4.999,99 ;  Data: 14/10/2022 
Notebook Lenovo Ideapad 3I 15.6 I5 8GB 256 SSD W11H 82MD0007BR Cinza ; R$ 3.006,03 ;  Data: 14/10/2022 
Notebook Lenovo ThinkPad T14 i7-1185G7 16GB 512GB SSD W11 Pro 14" FHD 20W100E0BO Preto ; R$ 10.899,00 ;  Data: 14/10/2022 
Notebook Dell Vostro 3510 i5-1135G7 8GB 256GB SSD Tela 15.6 HD Iris Plus XE Graphics Windows 10 Pro ; R$ 4.575,00 ;  Data: 14/10/2022 
Notebook Lenovo 2 Em 1 Ideapad Flex Tela 14 I5-1135 8GB 256GB SSD W11H 82LT0005BR Grafite ; R$ 5.431,03 ;  Data: 14/10/2022 
Notebook Lenovo Ideapad 3i Intel Celeron 4GB 128GB - SSD 15,6” Windows 11 + Microsoft 365 82BU0008BR ; R$ 2.399,99 ;  Data: 14/10/2022 
Notebook Acer 14" Fhd A514-54-56ha/ I5-1135g7/ 512gb Ssd/ 8gb/ Win 11 Home ; R$ 3.999,99 ;  Data: 14/10/2022 
Notebook Legacy Cloud, com Windows 10 Home, Processador Intel Quadcore, Memoria 2GB 64GB, Tela 14,1 Pol. HD, Cinza - PC134 - Multilaser ; R$ 1.133,01 ;  Data: 14/10/2022 
Notebook Ultra 15,6 Pol Celeron 4GB 120GB SSD Multilaser ; R$ 1.748,20 ;  Data: 14/10/2022 
Notebook Vaio FE14 14 FHD i7-1065G7 1TB 8GB Linux Debian 10 VJFE43F11X-B0611H ; R$ 4.999,99 ;  Data: 14/10/2022 
Notebook Dell Inspiron i15-3501 - Tela 15.6, Intel i3 1005G1, 8GB, SSD 256GB, Windows 10 ; R$ 4.619,99 ;  Data: 14/10/2022 
Notebook Dell Vostro V15-3510-P10T 15.6" Full HD 11ª Geração Intel Core i3 4GB 128GB SSD Windows 11 Pro Cinza Chumbo ; R$ 3.815,10 ;  Data: 14/10/2022 
Kit Notebook Gamer Dell G15-a0506-M10BP 15.6" FHD AMD Ryzen 5 6600H 8GB 256GB SSD NVIDIA RTX 3050 Windows 11 + Mochila ; R$ 7.159,00 ;  Data: 14/10/2022 
Notebook Gamer Acer Nitro 5 Ryzen 7 W11 8GB 512GB SSD 15.6 AN515-44-R4KA ; R$ 7.474,05 ;  Data: 14/10/2022 
Notebook Acer AMD Ryzen 7 5700U A515-45-R8W2 8GB 512GB SSD W11 15,6'' Prata ; R$ 3.959,10 ;  Data: 14/10/2022 
Notebook Lenovo Ideapad 3i Prata 15.6 Celeron N4020 4gb 128gb Ssd Win 11 ; R$ 2.025,00 ;  Data: 14/10/2022 
Notebook Lenovo Ultrafino IdeaPad 3i-15IGL Intel Celeron, 4GB , 128GB SSD, Linux, Prata - 82BUS00100 ; R$ 1.879,90 ;  Data: 14/10/2022 
Notebook Gamer Lenovo Ideapad Gaming 3i Intel Core - i5 8GB 256GB SSD 15.6” NVIDIA GeForce GTX 1650 ; R$ 4.956,00 ;  Data: 14/10/2022 
Notebook Lenovo Ultrafino Ideapad 3i Core i7-10510U 8GB GeForce MX330 2GB 256GB SSD Linux 15,6" ; R$ 3.644,10 ;  Data: 14/10/2022 
Notebook Acer A515-54-59BU Intel Core i5 8GB - 256GB SSD + Microsoft 365 Personal 2020 Office ; R$ 3.553,20 ;  Data: 14/10/2022 
Notebook Dell Inspiron i15-i1100-M60PP 15.6" Full HD 11ª Geração Intel Core i7 8GB 256GB SSD Windows 11 ; R$ 5.318,10 ;  Data: 14/10/2022 
Notebook Dell Vostro V15-5320-P20C 13.3" Full HD+ 12ª Ger. Plataforma Intel EVO Core i7 16GB 512GB SSD Windows 11 Pro ; R$ 7.532,10 ;  Data: 14/10/2022 
Notebook Multilaser Pc131 Legacy Cloud Atom Z8350 Memória 2gb Hd 32gb Tela 14" Hd Windows 10 Home Cinza ; R$ 920,00 ;  Data: 14/10/2022 
Notebook Acer Aspire 5 A515 Intel Core I5-10210u Memoria 8gb Ssd 256gb Tela 15.6'' Full Hd Windows 11 Pro ; R$ 4.213,53 ;  Data: 14/10/2022 
Notebook Dell Inspiron 5510 I7-11390H 8GB 512GB SSD Tela 15.6 Full HD Nvidia MX450 2GB Win 11 Home ; R$ 5.999,99 ;  Data: 14/10/2022 
Notebook Samsung Book NP550XDA-KH2BR Intel Core i5 1135G7 15,6" 8GB SSD 256 GB ; R$ 4.133,89 ;  Data: 14/10/2022 
Notebook Dell Vostro 3510 i5-1135G7 8GB 256GB SSD Tela 15.6 HD Iris Plus XE Graphics Windows 10 Pro ; R$ 4.699,99 ;  Data: 14/10/2022 
Notebook Samsung Book Intel Core i3 4GB 1TB 15,6” Full HD Windows 11 NP550XDA-KV1BR - SAMSUNG ; R$ 2.903,12 ;  Data: 14/10/2022 
Notebook Dell Latitude 3420 Core I5 - 1135G7 32gb SSD 1Tb NVME e TELA 14 polegadas ; R$ 6.799,90 ;  Data: 14/10/2022 
Notebook Gamer Asus Rog Strix 15.6 Intel Core I7-10750H ; R$ 13.416,41 ;  Data: 14/10/2022 
Notebook Dell Inspiron 5510 I7-11390H 8GB 512GB SSD Tela 15.6 Full HD Nvidia MX450 2GB Win 11 Home ; R$ 5.999,99 ;  Data: 14/10/2022 
Notebook VAIO FE14 Intel Core i5 Windows 11 Home 8GB 256GB SSD Full HD - Branco ; R$ 3.654,15 ;  Data: 14/10/2022 
Notebook Dell Vostro 3510 i5-1135G7 8GB 256GB SSD Tela 15.6 HD Iris Plus XE Graphics Windows 10 Pro ; R$ 4.699,99 ;  Data: 14/10/2022 
Notebook Samsung Book Intel Core i3 4GB 1TB 15,6” Full HD Windows 11 NP550XDA-KV1BR - SAMSUNG ; R$ 2.903,12 ;  Data: 14/10/2022 
Notebook Dell Latitude 3420 Core I5 - 1135G7 32gb SSD 1Tb NVME e TELA 14 polegadas ; R$ 6.799,90 ;  Data: 14/10/2022 
Notebook Gamer Asus Rog Strix 15.6 Intel Core I7-10750H ; R$ 13.416,41 ;  Data: 14/10/2022 
Notebook Samsung Galaxy Book Go Snapdragon 7C, 4GB, 128GB SSD, Windows 10 Home, 14, Prata - NP340XLA ; R$ 3.854,10 ;  Data: 14/10/2022 
Notebook Gamer ASUS ROG Zephyrus M16 GU603ZM-LS079W Corei7 16GB 512GB SSD 16" NVIDIA RTX3060 Preto ; R$ 13.939,18 ;  Data: 14/10/2022 
Notebook 14" Acer Aspire 3 Windows 11 Intel Celeron 128GB SSD 4GB Prata ; R$ 2.499,90 ;  Data: 14/10/2022 
Notebook Dell Vostro V15-3510-U10T 15.6" Full HD 11ª Geração Intel Core i3 4GB 128GB SSD Linux Cinza Chumbo ; R$ 3.466,55 ;  Data: 14/10/2022 
Notebook Lenovo V14 i7-1165G7 8GB 512GB SSD NVIDIA Geforce MX350 W11 Home 14" FHD 82NM000PBR Preto ; R$ 5.219,10 ;  Data: 14/10/2022 
Notebook X515JA-BR2751W Tela 15.6 Intel Core I3 8GB 256 GB SSD Asus ; R$ 2.473,47 ;  Data: 14/10/2022 
Notebook LENOVO Thinkpad T14 Gen 1 i5 10310U 16GB RAM 256 GB SSD - Dell ; R$ 5.599,90 ;  Data: 14/10/2022 
Notebook X515JA Asus, Core i5, 8GB , 256GB SSD Nvidia Gforce MX130, Tela de 15", Win 11 Home, Cinza ; R$ 3.549,99 ;  Data: 14/10/2022 
Notebook Lenovo V15 I5 8Th 8gb 256 Ssd Placa Vídeo Gforce Win11 Preto com Mochila ; R$ 4.449,00 ;  Data: 14/10/2022 
Notebook Lenovo Ideapad Gaming 3i Intel Core - i5 8GB 256GB SSD 15.6” NVIDIA GeForce GTX 1650 4GB ; R$ 5.699,99 ;  Data: 14/10/2022 
Notebook Lenovo Ideapad 3 Intel Core i3 4GB - 256GB SSD 15,6” Windows 11 82BS000JBR ; R$ 3.999,99 ;  Data: 14/10/2022 
Notebook Acer Aspire 5 A515-54G-55HW Intel Core I5 8GB 256GB SSD Windows 11 15,6” Prata ; R$ 4.270,86 ;  Data: 14/10/2022 
Notebook VAIO FE15 Intel Core i5-1235U Windows 11 Home 8GB 256GB SSD Full HD - Cinza Grafite ; R$ 3.807,15 ;  Data: 14/10/2022 
Notebook acer a315-34-c6zs celeron n4000 4gb 1tb 15,6" linux - nx.hrnal.002 ; R$ 2.836,73 ;  Data: 14/10/2022 
Notebook Acer Aspire 5 A515-56-32PG Core i3 11ª Win11 4GB 256GB SDD 15,6 FHD ; R$ 2.787,92 ;  Data: 14/10/2022 
Notebook Lenovo Ideapad3 Ryzen 5 5500U 8GB RAM 256GB SSD Linux - 82MFS00100 ; R$ 3.256,90 ;  Data: 14/10/2022 
Notebook Lenovo Ideapad Intel I5 8 Gb 256Gb Ssd W11 ; R$ 3.465,59 ;  Data: 14/10/2022 
Notebook zenbook 13,3 oled i5-1035g1 8gb 256gb windows 11 - ASUS ; R$ 7.399,00 ;  Data: 14/10/2022 
Notebook Dell Inspiron i5 11ª 8GB 256GB SSD PLACA DE VÍDEO ÍRIS PLUS XE WINDOWS 11 tela 15”6 ; R$ 4.999,99 ;  Data: 14/10/2022 
Kit Notebook Dell Inspiron i15-i1100-M25PB 15.6" Full HD 11ª Geração Intel Core i3 4GB 256GB SSD Win 11 Preto com Mochil ; R$ 3.626,10 ;  Data: 14/10/2022 
Notebook Gamer Acer Nitro 5 AMD Ryzen 7-4800H, GeForce GTX 1650, 8GB RAM, SSD 512GB, 15.6' Full HD I ; R$ 6.199,99 ;  Data: 14/10/2022 
Notebook Acer Aspire 5 A515-54-505Q 15,6 Polegadas Intel Core I5 8GB RAM ; R$ 3.824,92 ;  Data: 14/10/2022 
Notebook Samsung Book 11ª Intel Core i3-1115G4 4GB 256GB SSD 15,6" Full HD Windows 10 Home, Cinza Chumbo ; R$ 4.501,78 ;  Data: 14/10/2022 
Notebook Dell Inspiron i15-3501-U20P - Tela 15.6, Intel i3 1005G1, 4GB, SSD 128GB, Linux - Preto ; R$ 3.759,99 ;  Data: 14/10/2022 
Notebook Samsung Book Intel Core i3 4GB 1TB - 15,6” Full HD Windows 11 NP550XDA-KV1BR ; R$ 2.899,99 ;  Data: 14/10/2022 
Notebook Acer Aspire 5 Intel Core i5 8GB 256GB SSD - 15,6” Full HD Windows 10 A515-54-53VN ; R$ 4.998,00 ;  Data: 14/10/2022 
Notebook Acer Aspire 5 Intel i5 8GB 256GB SSD 15,6 FullHD Windows 11 ; R$ 3.699,40 ;  Data: 14/10/2022 
Notebook Lenovo IdeaPad 3i i3-1115G4 4GB 256GB SSD Intel UHD Graphics Linux 15.6" ; R$ 2.586,34 ;  Data: 14/10/2022 
Notebook Acer Aspire 3 Intel Dual Core 4GB DDR4 SSD 128GB + 1TB Tela 15.6" Windows 11 A315-34-C2BV ; R$ 2.031,50 ;  Data: 14/10/2022 
Notebook UB520 Intel Core i5 8GB RAM 480GB HD 15,6 Windows 10 Ultra ; R$ 2.927,97 ;  Data: 14/10/2022 
Notebook Samsung Book Intel Core I3 8GB 256GB SSD Windows 11 15.6" Full ; R$ 3.699,00 ;  Data: 14/10/2022 
Notebook Acer Aspire 5 A514-54-354R, 14" Intel Core i3-1115G4, 4GB, SSD 256Gb - Windows 10 ; R$ 3.456,28 ;  Data: 14/10/2022 
Notebook Intel Celeron 4GB RAM 128GB SSD IdeaPad 3i - IGL Tela 15.6" Windows 10 - Lenovo ; R$ 2.209,15 ;  Data: 14/10/2022 
Notebook Acer Aspire 5 A515-56-327T 15.6" FHD, Intel Core i3-1115G4, 4GB RAM, 256GB NVMe, W10, Prata ; R$ 4.867,04 ;  Data: 14/10/2022 
Notebook Dell Inspiron i15-i1100-M25P 15.6" Full HD 11ª Geração Intel Core i3 4GB 256GB SSD Windows 11 Preto ; R$ 3.675,55 ;  Data: 14/10/2022 
Notebook Acer Aspire 5 A514-54-397J Core i3 8GB 256GB SSD W11 14” - Safari Gold ; R$ 2.834,10 ;  Data: 14/10/2022 
Notebook ASUS X515JA-EJ1792W Intel Core i5 1035G1 8GB 256GB SSD W11 15,6" LED-backlit Cinza ; R$ 3.149,10 ;  Data: 14/10/2022 
Notebook Acer A314 Intel Celeron N4500 Memória 4gb Ssd 128gb Tela Full HD 14'' Sistema Windows 11 Home ; R$ 2.557,45 ;  Data: 14/10/2022 
Notebook Ultra Core i5-5257U, 8GB RAM, HD 1TB, 14.1 HD, Windows 10 Home, Prata - UB531 - Multilaser ; R$ 3.239,10 ;  Data: 14/10/2022 
Notebook Samsung Galaxy Book2 360 13.3 FHD 2 em 1 Touch i5-1235U 8GB 512GB SSD Windows 11 - Prata ; R$ 7.999,00 ;  Data: 14/10/2022 
Notebook Acer Aspire 5 A514-54-52TY, 14" Full HD, Intel Core i5 1135G7, 8GB, SSD 256GB ; R$ 3.999,99 ;  Data: 14/10/2022 
Notebook ASUS X543UA-DM2074T I5-8250U 1.6GHZ 8GB 1TB 15.6" FHD ; R$ 3.849,66 ;  Data: 14/10/2022 
Notebook Samsung Galaxy Book Pro 11ª Intel Core i7 16GB 1TB SSD M.2, 15' Full HD Amoled Windows 10, Mystic Silver - NP950XDB-KS1BR ; R$ 12.006,68 ;  Data: 14/10/2022 
Notebook Acer Aspire 5 A515-54-579S Core i5 10ª Win10 4GB 256GB SDD 15,6 FHD ; R$ 3.051,42 ;  Data: 14/10/2022 
Notebook Lenovo Ideapad 3i I3-10110U 4GB 256GB Ssd Linux 82BSS00100 ; R$ 2.659,05 ;  Data: 14/10/2022 
Notebook Asus Intel Core i5 1035G1 8GB SSD 256GB W10 ; R$ 3.999,90 ;  Data: 14/10/2022 
Notebook Samsung Book NP550XDA-KT2BR Intel Core i3 - 4GB 1TB 15,6” Full HD LED Win11 ; R$ 3.499,90 ;  Data: 14/10/2022 
Notebook VAIO FE14 Intel Core i3 Linux 4GB 128GB SSD Full HD - Cinza Escuro ; R$ 2.700,00 ;  Data: 14/10/2022 
Notebook Dell Vostro V15-3510-M25T 15.6" Full HD 11ª Geração Intel Core i3 8GB 256GB SSD Windows 11 Cinza Chumbo ; R$ 3.626,10 ;  Data: 14/10/2022 
Notebook Asus VivoBook Intel Celeron 4GB RAM 500GB 15,6” Windows 10 ; R$ 2.599,90 ;  Data: 14/10/2022 
Notebook acer a515-54-53vn i5-10210u 8gb 256gb ssd 15,6" fhd win10 home - nx.ax0al.005 ; R$ 5.761,66 ;  Data: 14/10/2022 
Notebook Dell Vostro V15-3510-P25T 15.6" Full HD 11ª Geração Intel Core i3 8GB 256GB SSD Windows 11 Pro Cinza Chumbo ; R$ 4.013,10 ;  Data: 14/10/2022 
Notebook VAIO FE14 Intel Core i3-10110U Linux 4GB 1TB Full HD - Cinza Escuro ; R$ 2.379,15 ;  Data: 14/10/2022 
Notebook Gamer Dell G15 A0700-MM20P - Ryzen 7, 16GB, SSD 512GB, GeForce RTX 3060, Full HD 120Hz ; R$ 11.429,99 ;  Data: 14/10/2022 
Notebook Positivo Motion 14" Intel Celeron Dual Core 4GB Ram 500GB C4500F LED HD Vermelho ; R$ 3.209,90 ;  Data: 14/10/2022 
Notebook Gamer Acer Nitro, Intel CoreT i5, NVIDIA RTX 3050, 8GB, 512GB SSD, Windows11, Tela de 15,6", - AN515-57-5 ; R$ 6.154,92 ;  Data: 14/10/2022 
Notebook Lenovo Ideapad 3i AMD Ryzen 5 8GB - 256GB SSD 15.6” Full HD Linux 82MFS00100 ; R$ 4.499,99 ;  Data: 14/10/2022 
Notebook Gamer Lenovo Ideapad Gaming 3i Intel Core - i5 8GB 256GB SSD 15.6” NVIDIA GTX 1650 4GB ; R$ 8.250,00 ;  Data: 14/10/2022 
Notebook Dell Vostro V15-3510-M25T 15.6" Full HD 11ª Geração Intel Core i3 8GB 256GB SSD Windows 11 Cinza Chumbo ; R$ 3.626,10 ;  Data: 14/10/2022 
Notebook X515JA Asus, Core i5, 8GB , 256GB SSD Nvidia Gforce MX130, Tela de 15", Win 11 Home, Cinza ; R$ 3.549,99 ;  Data: 14/10/2022 
Notebook Acer Aspire 3 AMD Ryzen 3-3250U, 8GB RAM, SSD 256GB, 15.6 HD, Windows 11, Preto - A315-23-R7CG ; R$ 2.799,99 ;  Data: 14/10/2022 
Notebook Vaio FE14 Intel Core i5-10210U, 8GB, 1TB HDD, Linux, 14, Full HD, Preto - 3341843 ; R$ 3.499,00 ;  Data: 14/10/2022 
Notebook Asus X515 Intel Core I3 4GB ; R$ 3.059,24 ;  Data: 14/10/2022 
Notebook Gamer Acer Aspire Nitro 5 15.6 FHD i5 10300H SSD 256GB 1TB 8GB GTX 1650 4GB Windows 10 Home Preto - AN515-55-54L9 ; R$ 5.399,10 ;  Data: 14/10/2022 
Notebook Ultra com Windows 11 Home, Intel Celeron, 4GB RAM 120GB SSD + Tecla Netflix, Tela 14,1 Pol. HD Preto - UB230 ; R$ 1.797,21 ;  Data: 14/10/2022 
Notebook Gamer Acer Nitro 5 Ryzen 7 W11 8GB 512GB SSD 15.6 AN515-44-R4KA ; R$ 7.190,56 ;  Data: 14/10/2022 
Notebook Lenovo IdeaPad 3, 3I-15IGL, Intel Celeron N4020, 4GB, 128GB SSD NVMe, Windows 11, 15.6", C/Office 365, Prata - 82BU0008BR ; R$ 1.799,00 ;  Data: 14/10/2022 
Notebook M11W Prime 2 em 1, Windows 11 Home, Processador Intel Celeron, 64GB+64GB, Tela 11,6 Pol + Microsoft 365 Personal e 1TB na Nuvem - PC281 - Multilaser ; R$ 1.520,92 ;  Data: 14/10/2022 
Notebook Lenovo Ultrafino IdeaPad 3i Ryzen 7 5700U 8GB 256GB SSD 15.6" Windows 11 ; R$ 5.598,65 ;  Data: 14/10/2022 
Notebook Dell Vostro V15-3510-P40T 15.6" Full HD 11ª Geração Intel Core i7 8GB 256GB SSD Windows 11 Pro Cinza Chumbo ; R$ 5.705,10 ;  Data: 14/10/2022 
Notebook Gigabyte Gamer G5 Intel I5-11400H Tela 15.6 RTX 3060 W11 ; R$ 8.743,00 ;  Data: 14/10/2022 
Notebook LENOVO Thinkpad T14 Gen 2 i5 1145G7 16 GB RAM 256 GB SSD - Dell ; R$ 6.599,90 ;  Data: 14/10/2022 
Notebook Compaq Presario 427 Intel Pentium N3700 - 4GB 240GB SSD 14,1” WINDOWS 10 PRO ; R$ 2.299,99 ;  Data: 14/10/2022 
Notebook Samsung Book NP550XDA-KT2BR Intel Core i3 - 4GB 1TB 15,6” Full HD LED Win11 ; R$ 3.499,90 ;  Data: 14/10/2022 
Notebook asus zenbook 14 i7-1165g7 8gb 512gb windows 10 home ; R$ 10.799,00 ;  Data: 14/10/2022 
Notebook Samsung Book Intel Core i3 4GB 1TB - 15,6” Full HD Windows 11 NP550XDA-KV1BR ; R$ 2.899,99 ;  Data: 14/10/2022 
Notebook Ultra UB530 Core i5 8GB 480 SSD 14,1 Windows 10 Home ; R$ 3.077,01 ;  Data: 14/10/2022 
Notebook Lenovo Gamer Legion 5i 15.6 FULL HD 8GB 512GB SSD W11H 82MH0001BR Azul e Preto ; R$ 9.117,03 ;  Data: 14/10/2022 
Notebook Samsung Intel Core I5 2.4 8gb Ssd 256gb 15.6 W10 ; R$ 5.399,00 ;  Data: 14/10/2022 
Notebook Samsung Book E30 I3 4Gb 1Tb 15.6 Kt1Br Prata Win ; R$ 3.657,56 ;  Data: 14/10/2022 
Notebook 15.6pol Dell Inspiron 3511 (Core i7 1165G7, 8GB DDR4, SSD 256GB nVME, Intel Iris Xe, Linux) - 210-BBST-KL83 ; R$ 6.794,11 ;  Data: 14/10/2022 
Notebook Lenovo Ideapad S145 - Tela 15.6 HD, Intel i3 8130U, RAM 4GB, HD 1TB, Linux - 81XMS00000 ; R$ 4.339,99 ;  Data: 14/10/2022 
Notebook Ultra UB432, Tela de 14", Intel Core i3-7020U, Linux, 4GB, 1TB, Prata ; R$ 1.859,00 ;  Data: 14/10/2022 
Notebook 15.6pol Dell Inspiron i15-3501-U46P (Core i5 1035G1, 4GB DDR4, SSD 256GB nVME, Linux) - 210-AYJN-GXQV ; R$ 5.188,22 ;  Data: 14/10/2022 
Notebook Acer Aspire 5, 15.6” Intel Core i5, 8GB RAM, 256GB SSD, Windows 10 Home ; R$ 5.038,88 ;  Data: 14/10/2022 
Notebook Gamer Lenovo IdeaPad Gaming 3i i5 Linux 8GB 256GB SSD 15,6 Polegadas ; R$ 6.365,65 ;  Data: 14/10/2022 
Notebook Lenovo Ultrafino IdeaPad 3i i7 8GB 256 GB SSD Placa de Vídeo Dedicada W11 15.6" 82BS000MBR - Prata ; R$ 6.083,10 ;  Data: 14/10/2022 
Notebook Samsung Book, Tela de 15.6", Intel Celeron 6305, 500GB, 4GB RAM, Linux, Cinza Chumbo ; R$ 1.989,00 ;  Data: 14/10/2022 
Notebook Gamer Lenovo Legion 5, RyzenT 7, NVIDIA RTX 3050, 16GB, 512GB SSD, Windows 10, Tela de 15.6" - 82QJ0000BR ; R$ 7.450,92 ;  Data: 14/10/2022 
Notebook VAIO FE15 Intel Core i5-10210U Windows 11 Home 8GB 256GB SSD Full HD - Cinza Escuro ; R$ 3.569,15 ;  Data: 14/10/2022 
Notebook Lenovo V15 I5 8Th 20Gb 512 Ssd Placa Vídeo Gforce Win11 Preto ; R$ 5.799,90 ;  Data: 14/10/2022 
Notebook Samsung Intel Celeron-6305 4GB 500GB W11 15,6" Cinza Chumbo NP550XDA-KP1BR ; R$ 2.499,99 ;  Data: 14/10/2022 
Notebook Asus M515DA-BR1454 AMD Ryzen 7 3700U 2,3 GHz 8GB 256GB SSD Linux Endless OS 15,6” HD Cinza ; R$ 3.279,18 ;  Data: 14/10/2022 
Notebook Acer Aspire 5 i5-10210U 8GB 256GB MX250 W11 15,6'' ; R$ 4.499,99 ;  Data: 14/10/2022 
Notebook Acer Aspire 5 A514-54-52TY, 14" Full HD, Intel Core i5 1135G7, 8GB, SSD 256GB ; R$ 3.999,99 ;  Data: 14/10/2022 
Notebook ASUS X515JF-EJ383W Cinza Intel Core i5 1035G1 1 GHz, 6 MB 256 GB Cinza ; R$ 4.509,18 ;  Data: 14/10/2022 
Notebook Gamer Asus Rog Strix 15.6 Intel Core I7-10750H ; R$ 13.416,41 ;  Data: 14/10/2022 
Notebook Ultraportátil Dell X13-i1200-M10PS 13.4" Full HD+ 12ª ger. Plataforma Intel EVO Core i7 16GB 1TB SSD Win 11 ; R$ 10.907,10 ;  Data: 14/10/2022 
Notebook Lenovo Ultrafino Ideapad 3i I3-10110u 4gb 120 Gb Ssd 15.6 ; R$ 3.631,33 ;  Data: 14/10/2022 
Notebook LENOVO Thinkpad T14 Gen 1 i5 10310U 16 GB RAM 512 GB SSD - Dell ; R$ 5.999,90 ;  Data: 14/10/2022 
Notebook Galaxy Book S Core I5 8GB 256GB SSD 13.3" Full HD Windows 11 Samsung ; R$ 6.999,00 ;  Data: 14/10/2022 
Notebook LG Gram Intel Core i5-1035G7, 8GB, 256GB SSD M.2 NVMe, 15.6 IPS FHD, Windows 10 Home, Cinza Escuro - 15Z90N-V.BJ51P2 ; R$ 4.499,99 ;  Data: 14/10/2022 
